2025-03-11T07:15:50Z,txn9495,user455,3533.8
2025-03-11T07:15:50Z,txn5767,user586,3430.88
2025-03-11T07:15:50Z,txn2230,user507,3372.22
2025-03-11T07:15:50Z,txn6562,user494,3331.96
2025-03-11T07:15:50Z,txn6464,user681,3321.23
2025-03-11T07:15:50Z,txn8422,user902,3286.8
2025-03-11T07:15:50Z,txn7106,user594,3275.52
2025-03-11T07:15:50Z,txn3657,user274,3259.24
2025-03-11T07:15:50Z,txn6095,user852,3185.21
2025-03-11T07:15:50Z,txn7541,user774,3167.88
2025-03-11T07:15:50Z,txn4932,user624,3165.45
2025-03-11T07:15:50Z,txn5229,user802,3137.68
2025-03-11T07:15:50Z,txn6088,user482,3126.13
2025-03-11T07:15:50Z,txn9533,user976,3125.97
2025-03-11T07:15:50Z,txn7368,user505,3105.27
2025-03-11T07:15:50Z,txn9013,user386,3089.72
2025-03-11T07:15:50Z,txn7033,user857,3086.19
2025-03-11T07:15:50Z,txn662,user938,2956.39
2025-03-11T07:15:50Z,txn2803,user995,2930.81
2025-03-11T07:15:50Z,txn9359,user405,2914.89
2025-03-11T07:15:50Z,txn5129,user668,2896.63
2025-03-11T07:15:50Z,txn8041,user600,2843.2
2025-03-11T07:15:50Z,txn1689,user448,2767.08
2025-03-11T07:15:50Z,txn259,user642,2762.97
2025-03-11T07:15:50Z,txn4166,user32,2760.68
2025-03-11T07:15:50Z,txn5843,user937,2756.64
2025-03-11T07:15:50Z,txn3150,user14,2755.82
2025-03-11T07:15:50Z,txn2447,user209,2740.15
2025-03-11T07:15:50Z,txn7873,user759,2717.41
2025-03-11T07:15:50Z,txn2894,user234,2696.91
2025-03-11T07:15:50Z,txn5676,user551,2647.89
2025-03-11T07:15:50Z,txn650,user152,2601.69
2025-03-11T07:15:50Z,txn348,user729,2589.93
2025-03-11T07:15:50Z,txn678,user248,2483.82
2025-03-11T07:15:50Z,txn4166,user785,2458.84
2025-03-11T07:15:50Z,txn6243,user930,2458.65
2025-03-11T07:15:50Z,txn6382,user54,2373.91
2025-03-11T07:15:50Z,txn1773,user705,2336.46
2025-03-11T07:15:50Z,txn4471,user557,2335.3
2025-03-11T07:15:50Z,txn7008,user381,2334.55
2025-03-11T07:15:50Z,txn4294,user13,2328.2
2025-03-11T07:15:50Z,txn8678,user397,2325.46
2025-03-11T07:15:50Z,txn5949,user52,2312.02
2025-03-11T07:15:50Z,txn826,user279,2308.11
2025-03-11T07:15:50Z,txn1102,user720,2294.58
2025-03-11T07:15:50Z,txn4177,user636,2223.94
2025-03-11T07:15:50Z,txn4722,user164,2112.08
2025-03-11T07:15:50Z,txn6616,user219,2075.98
2025-03-11T07:15:50Z,txn4914,user564,2065.02
2025-03-11T07:15:50Z,txn9024,user512,2051.28
2025-03-11T07:15:50Z,txn4248,user702,2007.31
2025-03-11T07:15:50Z,txn6593,user213,1929.53
2025-03-11T07:15:50Z,txn816,user486,1905.24
2025-03-11T07:15:50Z,txn7863,user457,1869.02
2025-03-11T07:15:50Z,txn244,user397,1810.14
2025-03-11T07:15:50Z,txn9977,user235,1799.78
2025-03-11T07:15:50Z,txn1133,user216,1799.2
2025-03-11T07:15:50Z,txn6499,user934,1753.09
2025-03-11T07:15:50Z,txn7956,user887,1676.36
2025-03-11T07:15:50Z,txn499,user928,1671.99
2025-03-11T07:15:50Z,txn5039,user272,1663.4
2025-03-11T07:15:50Z,txn1567,user429,1663.23
2025-03-11T07:15:50Z,txn4366,user300,1641.44
2025-03-11T07:15:50Z,txn8884,user120,1599.33
2025-03-11T07:15:50Z,txn7639,user116,1549.76
2025-03-11T07:15:50Z,txn380,user729,1488.79
2025-03-11T07:15:50Z,txn1504,user285,1453.12
2025-03-11T07:15:50Z,txn1103,user908,1439.62
2025-03-11T07:15:50Z,txn7691,user802,1418.82
2025-03-11T07:15:50Z,txn8109,user738,1365.56
2025-03-11T07:15:50Z,txn513,user405,1347.33
2025-03-11T07:15:50Z,txn9882,user169,1343.13
2025-03-11T07:15:50Z,txn2784,user65,1340.16
2025-03-11T07:15:50Z,txn6154,user369,1333.8
2025-03-11T07:15:50Z,txn8516,user604,1272.53
2025-03-11T07:15:50Z,txn6102,user950,1254.42
2025-03-11T07:15:50Z,txn3656,user520,1215.77
2025-03-11T07:15:50Z,txn2098,user145,1153.43
2025-03-11T07:15:50Z,txn7479,user534,1090.71
2025-03-11T07:15:50Z,txn5427,user301,1074.12
2025-03-11T07:15:50Z,txn5282,user945,1015.57
2025-03-11T07:15:50Z,txn4415,user945,1007.31
2025-03-11T07:15:50Z,txn2999,user331,898.91
2025-03-11T07:15:50Z,txn4016,user567,875.21
2025-03-11T07:15:50Z,txn9488,user252,827.3
2025-03-11T07:15:50Z,txn9718,user849,826.21
2025-03-11T07:15:50Z,txn5456,user59,773.99
2025-03-11T07:15:50Z,txn2112,user19,762.64
2025-03-11T07:15:50Z,txn1736,user982,716.32
2025-03-11T07:15:50Z,txn8940,user521,679.9
2025-03-11T07:15:50Z,txn8031,user815,675.72
2025-03-11T07:15:50Z,txn5174,user371,674.23
2025-03-11T07:15:50Z,txn1383,user95,672.75
2025-03-11T07:15:50Z,txn9044,user517,648.6
2025-03-11T07:15:50Z,txn9637,user97,601.17
2025-03-11T07:15:50Z,txn3817,user735,548.36
2025-03-11T07:15:50Z,txn4517,user6,525.86
2025-03-11T07:15:50Z,txn3150,user505,459.59
2025-03-11T07:15:50Z,txn3270,user888,442.9
2025-03-11T07:15:50Z,txn8347,user424,400.69
2025-03-11T07:15:50Z,txn9596,user719,339.07
2025-03-11T07:15:50Z,txn2896,user103,249.82
2025-03-11T07:15:50Z,txn2255,user646,236.26
2025-03-11T07:15:50Z,txn4943,user86,209.3
2025-03-11T07:15:50Z,txn8919,user57,165.08
